id,topic,gametype,depth,stacks,preflop_actions,flop_actions,turn_actions,river_actions,board,ctx,board_family,opener,caller,preflop_label,size_config,doc,note
E0163,design_turn_2nd_def_large_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R7.8,,8s5h2cTd,turn_2nd_def_large,low_dry,HJ,BB,HJvBB,MTT_200bb,Turn defense vs large,turn_2nd_def_large low_dry HJvBB MTT_200bb
E0164,design_turn_2nd_def_large_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R7.8,,9c6d4sTd,turn_2nd_def_large,low_dry,HJ,BB,HJvBB,MTT_200bb,Turn defense vs large,turn_2nd_def_large low_dry HJvBB MTT_200bb
E0165,design_turn_2nd_def_large_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R7.8,,KsQsJs2d,turn_2nd_def_large,monotone,HJ,BB,HJvBB,MTT_200bb,Turn defense vs large,turn_2nd_def_large monotone HJvBB MTT_200bb
E0166,design_turn_2nd_def_large_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R7.8,,Ts8s5s2d,turn_2nd_def_large,monotone,HJ,BB,HJvBB,MTT_200bb,Turn defense vs large,turn_2nd_def_large monotone HJvBB MTT_200bb
E0167,design_turn_2nd_def_large_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R7.8,,Ks7d7cTh,turn_2nd_def_large,paired,HJ,BB,HJvBB,MTT_200bb,Turn defense vs large,turn_2nd_def_large paired HJvBB MTT_200bb
E0168,design_turn_2nd_def_large_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R7.8,,9s9d4cTh,turn_2nd_def_large,paired,HJ,BB,HJvBB,MTT_200bb,Turn defense vs large,turn_2nd_def_large paired HJvBB MTT_200bb
E0169,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ks7d2cTh,turn_probe_def,dry_high,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def dry_high HJvBB MTT_200bb
E0170,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Qh8d3sTh,turn_probe_def,dry_high,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def dry_high HJvBB MTT_200bb
E0171,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ts9d7c2c,turn_probe_def,dynamic,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def dynamic HJvBB MTT_200bb
E0172,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,9h8d6c2c,turn_probe_def,dynamic,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def dynamic HJvBB MTT_200bb
E0173,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ts9s8d2h,turn_probe_def,dynamic_2tone,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def dynamic_2tone HJvBB MTT_200bb
E0174,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,9s8s6d2h,turn_probe_def,dynamic_2tone,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def dynamic_2tone HJvBB MTT_200bb
E0175,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,8s5h2cTd,turn_probe_def,low_dry,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def low_dry HJvBB MTT_200bb
E0176,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,9c6d4sTd,turn_probe_def,low_dry,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def low_dry HJvBB MTT_200bb
E0177,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,KsQsJs2d,turn_probe_def,monotone,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def monotone HJvBB MTT_200bb
E0178,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ts8s5s2d,turn_probe_def,monotone,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def monotone HJvBB MTT_200bb
E0179,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ks7d7cTh,turn_probe_def,paired,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def paired HJvBB MTT_200bb
E0180,design_turn_probe_def_MTT_200bb,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,9s9d4cTh,turn_probe_def,paired,HJ,BB,HJvBB,MTT_200bb,Turn defense vs probe,turn_probe_def paired HJvBB MTT_200bb
E0181,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,Ks7d2c,flop_cbet_def_small,dry_high,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dry_high BTNvBB Cash_100bb
E0182,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,Qh8d3s,flop_cbet_def_small,dry_high,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dry_high BTNvBB Cash_100bb
E0183,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,Ts9d7c,flop_cbet_def_small,dynamic,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic BTNvBB Cash_100bb
E0184,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,9h8d6c,flop_cbet_def_small,dynamic,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic BTNvBB Cash_100bb
E0185,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,Ts9s8d,flop_cbet_def_small,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic_2tone BTNvBB Cash_100bb
E0186,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,9s8s6d,flop_cbet_def_small,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic_2tone BTNvBB Cash_100bb
E0187,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,8s5h2c,flop_cbet_def_small,low_dry,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small low_dry BTNvBB Cash_100bb
E0188,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,9c6d4s,flop_cbet_def_small,low_dry,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small low_dry BTNvBB Cash_100bb
E0189,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,KsQsJs,flop_cbet_def_small,monotone,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small monotone BTNvBB Cash_100bb
E0190,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,Ts8s5s,flop_cbet_def_small,monotone,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small monotone BTNvBB Cash_100bb
E0191,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,Ks7d7c,flop_cbet_def_small,paired,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small paired BTNvBB Cash_100bb
E0192,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8,,,9s9d4c,flop_cbet_def_small,paired,BTN,BB,BTNvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small paired BTNvBB Cash_100bb
E0193,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,Ks7d2c,flop_cbet_def_large,dry_high,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dry_high BTNvBB Cash_100bb
E0194,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,Qh8d3s,flop_cbet_def_large,dry_high,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dry_high BTNvBB Cash_100bb
E0195,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,Ts9d7c,flop_cbet_def_large,dynamic,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic BTNvBB Cash_100bb
E0196,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,9h8d6c,flop_cbet_def_large,dynamic,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic BTNvBB Cash_100bb
E0197,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,Ts9s8d,flop_cbet_def_large,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic_2tone BTNvBB Cash_100bb
E0198,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,9s8s6d,flop_cbet_def_large,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic_2tone BTNvBB Cash_100bb
E0199,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,8s5h2c,flop_cbet_def_large,low_dry,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large low_dry BTNvBB Cash_100bb
E0200,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,9c6d4s,flop_cbet_def_large,low_dry,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large low_dry BTNvBB Cash_100bb
E0201,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,KsQsJs,flop_cbet_def_large,monotone,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large monotone BTNvBB Cash_100bb
E0202,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,Ts8s5s,flop_cbet_def_large,monotone,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large monotone BTNvBB Cash_100bb
E0203,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,Ks7d7c,flop_cbet_def_large,paired,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large paired BTNvBB Cash_100bb
E0204,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R5.5,,,9s9d4c,flop_cbet_def_large,paired,BTN,BB,BTNvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large paired BTNvBB Cash_100bb
E0205,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,Ks7d2cTh,turn_2nd_def_small,dry_high,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dry_high BTNvBB Cash_100bb
E0206,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,Qh8d3sTh,turn_2nd_def_small,dry_high,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dry_high BTNvBB Cash_100bb
E0207,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,Ts9d7c2c,turn_2nd_def_small,dynamic,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic BTNvBB Cash_100bb
E0208,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,9h8d6c2c,turn_2nd_def_small,dynamic,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic BTNvBB Cash_100bb
E0209,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,Ts9s8d2h,turn_2nd_def_small,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic_2tone BTNvBB Cash_100bb
E0210,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,9s8s6d2h,turn_2nd_def_small,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic_2tone BTNvBB Cash_100bb
E0211,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,8s5h2cTd,turn_2nd_def_small,low_dry,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small low_dry BTNvBB Cash_100bb
E0212,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,9c6d4sTd,turn_2nd_def_small,low_dry,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small low_dry BTNvBB Cash_100bb
E0213,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,KsQsJs2d,turn_2nd_def_small,monotone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small monotone BTNvBB Cash_100bb
E0214,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,Ts8s5s2d,turn_2nd_def_small,monotone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small monotone BTNvBB Cash_100bb
E0215,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,Ks7d7cTh,turn_2nd_def_small,paired,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small paired BTNvBB Cash_100bb
E0216,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R4.5,,9s9d4cTh,turn_2nd_def_small,paired,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small paired BTNvBB Cash_100bb
E0217,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,Ks7d2cTh,turn_2nd_def_large,dry_high,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dry_high BTNvBB Cash_100bb
E0218,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,Qh8d3sTh,turn_2nd_def_large,dry_high,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dry_high BTNvBB Cash_100bb
E0219,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,Ts9d7c2c,turn_2nd_def_large,dynamic,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic BTNvBB Cash_100bb
E0220,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,9h8d6c2c,turn_2nd_def_large,dynamic,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic BTNvBB Cash_100bb
E0221,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,Ts9s8d2h,turn_2nd_def_large,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic_2tone BTNvBB Cash_100bb
E0222,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,9s8s6d2h,turn_2nd_def_large,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic_2tone BTNvBB Cash_100bb
E0223,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,8s5h2cTd,turn_2nd_def_large,low_dry,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large low_dry BTNvBB Cash_100bb
E0224,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,9c6d4sTd,turn_2nd_def_large,low_dry,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large low_dry BTNvBB Cash_100bb
E0225,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,KsQsJs2d,turn_2nd_def_large,monotone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large monotone BTNvBB Cash_100bb
E0226,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,Ts8s5s2d,turn_2nd_def_large,monotone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large monotone BTNvBB Cash_100bb
E0227,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,Ks7d7cTh,turn_2nd_def_large,paired,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large paired BTNvBB Cash_100bb
E0228,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-R1.8-C,X-R7,,9s9d4cTh,turn_2nd_def_large,paired,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large paired BTNvBB Cash_100bb
E0229,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,Ks7d2cTh,turn_probe_def,dry_high,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dry_high BTNvBB Cash_100bb
E0230,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,Qh8d3sTh,turn_probe_def,dry_high,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dry_high BTNvBB Cash_100bb
E0231,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,Ts9d7c2c,turn_probe_def,dynamic,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic BTNvBB Cash_100bb
E0232,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,9h8d6c2c,turn_probe_def,dynamic,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic BTNvBB Cash_100bb
E0233,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,Ts9s8d2h,turn_probe_def,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic_2tone BTNvBB Cash_100bb
E0234,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,9s8s6d2h,turn_probe_def,dynamic_2tone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic_2tone BTNvBB Cash_100bb
E0235,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,8s5h2cTd,turn_probe_def,low_dry,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def low_dry BTNvBB Cash_100bb
E0236,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,9c6d4sTd,turn_probe_def,low_dry,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def low_dry BTNvBB Cash_100bb
E0237,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,KsQsJs2d,turn_probe_def,monotone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def monotone BTNvBB Cash_100bb
E0238,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,Ts8s5s2d,turn_probe_def,monotone,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def monotone BTNvBB Cash_100bb
E0239,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,Ks7d7cTh,turn_probe_def,paired,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def paired BTNvBB Cash_100bb
E0240,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-F-R2.5-F-C,X-X,X-R4.5,,9s9d4cTh,turn_probe_def,paired,BTN,BB,BTNvBB,Cash_100bb,Turn defense vs probe,turn_probe_def paired BTNvBB Cash_100bb
E0241,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,Ks7d2c,flop_cbet_def_small,dry_high,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dry_high COvBB Cash_100bb
E0242,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,Qh8d3s,flop_cbet_def_small,dry_high,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dry_high COvBB Cash_100bb
E0243,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,Ts9d7c,flop_cbet_def_small,dynamic,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic COvBB Cash_100bb
E0244,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,9h8d6c,flop_cbet_def_small,dynamic,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic COvBB Cash_100bb
E0245,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,Ts9s8d,flop_cbet_def_small,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic_2tone COvBB Cash_100bb
E0246,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,9s8s6d,flop_cbet_def_small,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic_2tone COvBB Cash_100bb
E0247,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,8s5h2c,flop_cbet_def_small,low_dry,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small low_dry COvBB Cash_100bb
E0248,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,9c6d4s,flop_cbet_def_small,low_dry,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small low_dry COvBB Cash_100bb
E0249,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,KsQsJs,flop_cbet_def_small,monotone,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small monotone COvBB Cash_100bb
E0250,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,Ts8s5s,flop_cbet_def_small,monotone,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small monotone COvBB Cash_100bb
