id,topic,gametype,depth,stacks,preflop_actions,flop_actions,turn_actions,river_actions,board,ctx,board_family,opener,caller,note
D0222,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-F-R2.3-F-F-C,X-X,X-R5.2,,KsQsJs2d,turn_probe_defense,monotone,CO,BB,turn_probe_defense monotone COvBB
D0223,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-F-R2.3-F-F-C,X-X,X-R5.2,,Ts8s5s2d,turn_probe_defense,monotone,CO,BB,turn_probe_defense monotone COvBB
D0224,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-F-R2.3-F-F-C,X-X,X-R5.2,,9s7s4s2d,turn_probe_defense,monotone,CO,BB,turn_probe_defense monotone COvBB
D0225,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-F-R2.3-F-F-C,X-X,X-R5.2,,Ks7d7cTh,turn_probe_defense,paired,CO,BB,turn_probe_defense paired COvBB
D0226,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-F-R2.3-F-F-C,X-X,X-R5.2,,Th7s7d9c,turn_probe_defense,paired,CO,BB,turn_probe_defense paired COvBB
D0227,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-F-R2.3-F-F-C,X-X,X-R5.2,,9s9d4cTh,turn_probe_defense,paired,CO,BB,turn_probe_defense paired COvBB
D0228,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-F-R2.3-F-F-C,X-X,X-R5.2,,KsKd2cTh,turn_probe_defense,paired,CO,BB,turn_probe_defense paired COvBB
D0229,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Ks7d2c,flop_cbet_attack,dry_high,HJ,BB,flop_cbet_attack dry_high HJvBB
D0230,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Qh8d3s,flop_cbet_attack,dry_high,HJ,BB,flop_cbet_attack dry_high HJvBB
D0231,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Js5c2h,flop_cbet_attack,dry_high,HJ,BB,flop_cbet_attack dry_high HJvBB
D0232,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Ts9d7c,flop_cbet_attack,dynamic,HJ,BB,flop_cbet_attack dynamic HJvBB
D0233,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,9h8d6c,flop_cbet_attack,dynamic,HJ,BB,flop_cbet_attack dynamic HJvBB
D0234,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,8c7d5s,flop_cbet_attack,dynamic,HJ,BB,flop_cbet_attack dynamic HJvBB
D0235,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Ts9s8d,flop_cbet_attack,dynamic_2tone,HJ,BB,flop_cbet_attack dynamic_2tone HJvBB
D0236,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,9s8s6d,flop_cbet_attack,dynamic_2tone,HJ,BB,flop_cbet_attack dynamic_2tone HJvBB
D0237,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,7s6s5d,flop_cbet_attack,dynamic_2tone,HJ,BB,flop_cbet_attack dynamic_2tone HJvBB
D0238,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,8s5h2c,flop_cbet_attack,low_dry,HJ,BB,flop_cbet_attack low_dry HJvBB
D0239,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,9c6d4s,flop_cbet_attack,low_dry,HJ,BB,flop_cbet_attack low_dry HJvBB
D0240,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,7h4d2c,flop_cbet_attack,low_dry,HJ,BB,flop_cbet_attack low_dry HJvBB
D0241,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,KsQsJs,flop_cbet_attack,monotone,HJ,BB,flop_cbet_attack monotone HJvBB
D0242,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Ts8s5s,flop_cbet_attack,monotone,HJ,BB,flop_cbet_attack monotone HJvBB
D0243,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,9s7s4s,flop_cbet_attack,monotone,HJ,BB,flop_cbet_attack monotone HJvBB
D0244,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Ks7d7c,flop_cbet_attack,paired,HJ,BB,flop_cbet_attack paired HJvBB
D0245,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,Th7s7d,flop_cbet_attack,paired,HJ,BB,flop_cbet_attack paired HJvBB
D0246,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,9s9d4c,flop_cbet_attack,paired,HJ,BB,flop_cbet_attack paired HJvBB
D0247,design_flop_cbet_attack,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,,,,KsKd2c,flop_cbet_attack,paired,HJ,BB,flop_cbet_attack paired HJvBB
D0248,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Ks7d2c,flop_cbet_defense,dry_high,HJ,BB,flop_cbet_defense dry_high HJvBB
D0249,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Qh8d3s,flop_cbet_defense,dry_high,HJ,BB,flop_cbet_defense dry_high HJvBB
D0250,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Js5c2h,flop_cbet_defense,dry_high,HJ,BB,flop_cbet_defense dry_high HJvBB
D0251,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Ts9d7c,flop_cbet_defense,dynamic,HJ,BB,flop_cbet_defense dynamic HJvBB
D0252,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,9h8d6c,flop_cbet_defense,dynamic,HJ,BB,flop_cbet_defense dynamic HJvBB
D0253,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,8c7d5s,flop_cbet_defense,dynamic,HJ,BB,flop_cbet_defense dynamic HJvBB
D0254,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Ts9s8d,flop_cbet_defense,dynamic_2tone,HJ,BB,flop_cbet_defense dynamic_2tone HJvBB
D0255,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,9s8s6d,flop_cbet_defense,dynamic_2tone,HJ,BB,flop_cbet_defense dynamic_2tone HJvBB
D0256,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,7s6s5d,flop_cbet_defense,dynamic_2tone,HJ,BB,flop_cbet_defense dynamic_2tone HJvBB
D0257,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,8s5h2c,flop_cbet_defense,low_dry,HJ,BB,flop_cbet_defense low_dry HJvBB
D0258,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,9c6d4s,flop_cbet_defense,low_dry,HJ,BB,flop_cbet_defense low_dry HJvBB
D0259,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,7h4d2c,flop_cbet_defense,low_dry,HJ,BB,flop_cbet_defense low_dry HJvBB
D0260,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,KsQsJs,flop_cbet_defense,monotone,HJ,BB,flop_cbet_defense monotone HJvBB
D0261,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Ts8s5s,flop_cbet_defense,monotone,HJ,BB,flop_cbet_defense monotone HJvBB
D0262,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,9s7s4s,flop_cbet_defense,monotone,HJ,BB,flop_cbet_defense monotone HJvBB
D0263,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Ks7d7c,flop_cbet_defense,paired,HJ,BB,flop_cbet_defense paired HJvBB
D0264,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,Th7s7d,flop_cbet_defense,paired,HJ,BB,flop_cbet_defense paired HJvBB
D0265,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,9s9d4c,flop_cbet_defense,paired,HJ,BB,flop_cbet_defense paired HJvBB
D0266,design_flop_cbet_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1,,,KsKd2c,flop_cbet_defense,paired,HJ,BB,flop_cbet_defense paired HJvBB
D0267,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Ks7d2cTh,turn_2nd_barrel,dry_high,HJ,BB,turn_2nd_barrel dry_high HJvBB
D0268,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Qh8d3sTh,turn_2nd_barrel,dry_high,HJ,BB,turn_2nd_barrel dry_high HJvBB
D0269,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Js5c2hTh,turn_2nd_barrel,dry_high,HJ,BB,turn_2nd_barrel dry_high HJvBB
D0270,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Ts9d7c2c,turn_2nd_barrel,dynamic,HJ,BB,turn_2nd_barrel dynamic HJvBB
D0271,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,9h8d6c2c,turn_2nd_barrel,dynamic,HJ,BB,turn_2nd_barrel dynamic HJvBB
D0272,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,8c7d5s2c,turn_2nd_barrel,dynamic,HJ,BB,turn_2nd_barrel dynamic HJvBB
D0273,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Ts9s8d2h,turn_2nd_barrel,dynamic_2tone,HJ,BB,turn_2nd_barrel dynamic_2tone HJvBB
D0274,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,9s8s6d2h,turn_2nd_barrel,dynamic_2tone,HJ,BB,turn_2nd_barrel dynamic_2tone HJvBB
D0275,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,7s6s5d2h,turn_2nd_barrel,dynamic_2tone,HJ,BB,turn_2nd_barrel dynamic_2tone HJvBB
D0276,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,8s5h2cTd,turn_2nd_barrel,low_dry,HJ,BB,turn_2nd_barrel low_dry HJvBB
D0277,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,9c6d4sTd,turn_2nd_barrel,low_dry,HJ,BB,turn_2nd_barrel low_dry HJvBB
D0278,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,7h4d2cTd,turn_2nd_barrel,low_dry,HJ,BB,turn_2nd_barrel low_dry HJvBB
D0279,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,KsQsJs2d,turn_2nd_barrel,monotone,HJ,BB,turn_2nd_barrel monotone HJvBB
D0280,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Ts8s5s2d,turn_2nd_barrel,monotone,HJ,BB,turn_2nd_barrel monotone HJvBB
D0281,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,9s7s4s2d,turn_2nd_barrel,monotone,HJ,BB,turn_2nd_barrel monotone HJvBB
D0282,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Ks7d7cTh,turn_2nd_barrel,paired,HJ,BB,turn_2nd_barrel paired HJvBB
D0283,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,Th7s7d9c,turn_2nd_barrel,paired,HJ,BB,turn_2nd_barrel paired HJvBB
D0284,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,9s9d4cTh,turn_2nd_barrel,paired,HJ,BB,turn_2nd_barrel paired HJvBB
D0285,design_turn_2nd_barrel,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,,,KsKd2cTh,turn_2nd_barrel,paired,HJ,BB,turn_2nd_barrel paired HJvBB
D0286,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Ks7d2cTh,turn_2nd_defense,dry_high,HJ,BB,turn_2nd_defense dry_high HJvBB
D0287,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Qh8d3sTh,turn_2nd_defense,dry_high,HJ,BB,turn_2nd_defense dry_high HJvBB
D0288,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Js5c2hTh,turn_2nd_defense,dry_high,HJ,BB,turn_2nd_defense dry_high HJvBB
D0289,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Ts9d7c2c,turn_2nd_defense,dynamic,HJ,BB,turn_2nd_defense dynamic HJvBB
D0290,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,9h8d6c2c,turn_2nd_defense,dynamic,HJ,BB,turn_2nd_defense dynamic HJvBB
D0291,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,8c7d5s2c,turn_2nd_defense,dynamic,HJ,BB,turn_2nd_defense dynamic HJvBB
D0292,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Ts9s8d2h,turn_2nd_defense,dynamic_2tone,HJ,BB,turn_2nd_defense dynamic_2tone HJvBB
D0293,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,9s8s6d2h,turn_2nd_defense,dynamic_2tone,HJ,BB,turn_2nd_defense dynamic_2tone HJvBB
D0294,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,7s6s5d2h,turn_2nd_defense,dynamic_2tone,HJ,BB,turn_2nd_defense dynamic_2tone HJvBB
D0295,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,8s5h2cTd,turn_2nd_defense,low_dry,HJ,BB,turn_2nd_defense low_dry HJvBB
D0296,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,9c6d4sTd,turn_2nd_defense,low_dry,HJ,BB,turn_2nd_defense low_dry HJvBB
D0297,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,7h4d2cTd,turn_2nd_defense,low_dry,HJ,BB,turn_2nd_defense low_dry HJvBB
D0298,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,KsQsJs2d,turn_2nd_defense,monotone,HJ,BB,turn_2nd_defense monotone HJvBB
D0299,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Ts8s5s2d,turn_2nd_defense,monotone,HJ,BB,turn_2nd_defense monotone HJvBB
D0300,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,9s7s4s2d,turn_2nd_defense,monotone,HJ,BB,turn_2nd_defense monotone HJvBB
D0301,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Ks7d7cTh,turn_2nd_defense,paired,HJ,BB,turn_2nd_defense paired HJvBB
D0302,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,Th7s7d9c,turn_2nd_defense,paired,HJ,BB,turn_2nd_defense paired HJvBB
D0303,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,9s9d4cTh,turn_2nd_defense,paired,HJ,BB,turn_2nd_defense paired HJvBB
D0304,design_turn_2nd_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-R2.1-C,X-R5.2,,KsKd2cTh,turn_2nd_defense,paired,HJ,BB,turn_2nd_defense paired HJvBB
D0305,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Ks7d2cTh,turn_probe,dry_high,HJ,BB,turn_probe dry_high HJvBB
D0306,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Qh8d3sTh,turn_probe,dry_high,HJ,BB,turn_probe dry_high HJvBB
D0307,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Js5c2hTh,turn_probe,dry_high,HJ,BB,turn_probe dry_high HJvBB
D0308,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Ts9d7c2c,turn_probe,dynamic,HJ,BB,turn_probe dynamic HJvBB
D0309,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,9h8d6c2c,turn_probe,dynamic,HJ,BB,turn_probe dynamic HJvBB
D0310,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,8c7d5s2c,turn_probe,dynamic,HJ,BB,turn_probe dynamic HJvBB
D0311,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Ts9s8d2h,turn_probe,dynamic_2tone,HJ,BB,turn_probe dynamic_2tone HJvBB
D0312,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,9s8s6d2h,turn_probe,dynamic_2tone,HJ,BB,turn_probe dynamic_2tone HJvBB
D0313,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,7s6s5d2h,turn_probe,dynamic_2tone,HJ,BB,turn_probe dynamic_2tone HJvBB
D0314,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,8s5h2cTd,turn_probe,low_dry,HJ,BB,turn_probe low_dry HJvBB
D0315,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,9c6d4sTd,turn_probe,low_dry,HJ,BB,turn_probe low_dry HJvBB
D0316,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,7h4d2cTd,turn_probe,low_dry,HJ,BB,turn_probe low_dry HJvBB
D0317,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,KsQsJs2d,turn_probe,monotone,HJ,BB,turn_probe monotone HJvBB
D0318,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Ts8s5s2d,turn_probe,monotone,HJ,BB,turn_probe monotone HJvBB
D0319,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,9s7s4s2d,turn_probe,monotone,HJ,BB,turn_probe monotone HJvBB
D0320,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Ks7d7cTh,turn_probe,paired,HJ,BB,turn_probe paired HJvBB
D0321,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,Th7s7d9c,turn_probe,paired,HJ,BB,turn_probe paired HJvBB
D0322,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,9s9d4cTh,turn_probe,paired,HJ,BB,turn_probe paired HJvBB
D0323,design_turn_probe,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,,,KsKd2cTh,turn_probe,paired,HJ,BB,turn_probe paired HJvBB
D0324,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ks7d2cTh,turn_probe_defense,dry_high,HJ,BB,turn_probe_defense dry_high HJvBB
D0325,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Qh8d3sTh,turn_probe_defense,dry_high,HJ,BB,turn_probe_defense dry_high HJvBB
D0326,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Js5c2hTh,turn_probe_defense,dry_high,HJ,BB,turn_probe_defense dry_high HJvBB
D0327,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ts9d7c2c,turn_probe_defense,dynamic,HJ,BB,turn_probe_defense dynamic HJvBB
D0328,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,9h8d6c2c,turn_probe_defense,dynamic,HJ,BB,turn_probe_defense dynamic HJvBB
D0329,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,8c7d5s2c,turn_probe_defense,dynamic,HJ,BB,turn_probe_defense dynamic HJvBB
D0330,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,Ts9s8d2h,turn_probe_defense,dynamic_2tone,HJ,BB,turn_probe_defense dynamic_2tone HJvBB
D0331,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,9s8s6d2h,turn_probe_defense,dynamic_2tone,HJ,BB,turn_probe_defense dynamic_2tone HJvBB
D0332,design_turn_probe_defense,MTT6mSimple,200.125,200.125-200.125-200.125-200.125-200.125-200.125,F-R2.2-F-F-F-C,X-X,X-R5.2,,7s6s5d2h,turn_probe_defense,dynamic_2tone,HJ,BB,turn_probe_defense dynamic_2tone HJvBB
